track_id, year, month, day, hour, i, lon, lat, slp, wind
7, 2000, 5, 7, 0, 18984062, 63.151199, 10.077481, 1.005769e+05, 1.701317e+01
7, 2000, 5, 7, 6, 7411868, 62.041090, 10.265346, 1.004790e+05, 2.123610e+01
7, 2000, 5, 7, 12, 13893906, 60.847224, 10.212056, 1.006463e+05, 2.073745e+01
7, 2000, 5, 7, 18, 13893377, 60.161720, 10.290654, 1.009593e+05, 1.902997e+01
7, 2000, 5, 8, 6, 2803695, 59.350246, 9.530740, 1.007925e+05, 1.542344e+01
7, 2000, 5, 8, 12, 13891191, 57.388914, 9.699798, 1.003819e+05, 2.276966e+01
7, 2000, 5, 8, 18, 26891083, 57.554102, 9.274818, 1.006392e+05, 2.084984e+01
7, 2000, 5, 9, 0, 22613801, 57.059903, 9.359317, 1.005687e+05, 2.021191e+01
7, 2000, 5, 9, 6, 9565276, 56.332736, 9.082594, 1.007733e+05, 1.879983e+01
7, 2000, 5, 9, 12, 9565882, 55.895020, 8.599063, 1.005354e+05, 1.638364e+01
7, 2000, 5, 9, 18, 22614672, 55.430329, 8.116177, 1.007506e+05, 1.440019e+01
7, 2000, 5, 10, 0, 9565765, 55.537392, 8.687446, 1.005533e+05, 1.414324e+01
7, 2000, 5, 10, 6, 4421747, 55.275804, 8.753862, 1.007689e+05, 1.372145e+01
7, 2000, 5, 10, 12, 26140565, 54.901442, 9.197244, 1.005333e+05, 1.344249e+01
7, 2000, 5, 11, 0, 19940740, 54.075054, 10.670370, 1.006083e+05, 1.525558e+01
8, 2000, 5, 5, 12, 5768939, 242.866334, 15.210151, 1.008876e+05, 2.340852e+01
8, 2000, 5, 5, 18, 23936688, 242.855382, 15.703536, 1.010418e+05, 1.851650e+01
8, 2000, 5, 6, 0, 5769143, 243.181834, 16.045756, 1.007754e+05, 1.977028e+01
8, 2000, 5, 6, 6, 12949526, 243.524361, 16.190428, 1.009041e+05, 1.961814e+01
8, 2000, 5, 6, 12, 28571455, 243.487007, 15.766342, 1.008367e+05, 1.962502e+01
8, 2000, 5, 6, 18, 12948489, 243.673738, 15.618750, 1.009683e+05, 2.212885e+01
8, 2000, 5, 7, 0, 23936464, 243.244243, 15.387523, 1.007499e+05, 1.967515e+01
8, 2000, 5, 7, 6, 12951660, 243.357201, 14.958702, 1.009268e+05, 1.957654e+01
8, 2000, 5, 7, 12, 12951826, 243.018475, 14.984650, 1.007268e+05, 2.121116e+01
8, 2000, 5, 7, 18, 12947493, 242.363144, 15.433607, 1.009186e+05, 2.013940e+01
8, 2000, 5, 8, 0, 20755951, 241.703101, 15.581638, 1.007572e+05, 1.739487e+01
8, 2000, 5, 8, 6, 23363943, 241.496228, 16.270443, 1.008500e+05, 2.492830e+01
8, 2000, 5, 8, 12, 16582007, 240.125057, 16.871644, 1.007492e+05, 2.270690e+01
9, 2000, 5, 6, 12, 15698882, 218.349962, 14.200186, 1.009323e+05, 1.883637e+01
9, 2000, 5, 6, 18, 9287175, 218.007638, 14.658905, 1.010549e+05, 1.647223e+01
